n = 10000
i              x              u      rel error
5055       0.505549       0.488099       -7.07932
5056       0.505649       0.488006       -7.07932
5057       0.505749       0.487912       -7.07932
5058       0.505849       0.487818       -7.07932
5059       0.505949       0.487725       -7.07932
5060       0.506049       0.487631       -7.07932
5061       0.506149       0.487537       -7.07932
5062       0.506249       0.487444       -7.07932
5063       0.506349        0.48735       -7.07932
5064       0.506449       0.487256       -7.07932
5065       0.506549       0.487163       -7.07932
5066       0.506649       0.487069       -7.07932
5067       0.506749       0.486975       -7.07932
5068       0.506849       0.486882       -7.07932
5069       0.506949       0.486788       -7.07932
5070       0.507049       0.486694       -7.07932
5071       0.507149       0.486601       -7.07932
5072       0.507249       0.486507       -7.07932
5073       0.507349       0.486413       -7.07932
5074       0.507449       0.486319       -7.07932
5075       0.507549       0.486226       -7.07932
5076       0.507649       0.486132       -7.07932
5077       0.507749       0.486038       -7.07932
5078       0.507849       0.485945       -7.07932
5079       0.507949       0.485851       -7.07932
5080       0.508049       0.485757       -7.07932
5081       0.508149       0.485663       -7.07932
5082       0.508249       0.485569       -7.07932
5083       0.508349       0.485476       -7.07932
5084       0.508449       0.485382       -7.07932
5085       0.508549       0.485288       -7.07932
5086       0.508649       0.485194       -7.07932
5087       0.508749         0.4851       -7.07932
5088       0.508849       0.485007       -7.07932
5089       0.508949       0.484913       -7.07932
5090       0.509049       0.484819       -7.07932
5091       0.509149       0.484725       -7.07932
5092       0.509249       0.484631       -7.07932
5093       0.509349       0.484537       -7.07932
5094       0.509449       0.484444       -7.07932
5095       0.509549        0.48435       -7.07932
5096       0.509649       0.484256       -7.07932
5097       0.509749       0.484162       -7.07932
5098       0.509849       0.484068       -7.07932
5099       0.509949       0.483974       -7.07933
5100       0.510049        0.48388       -7.07933
5101       0.510149       0.483786       -7.07933
5102       0.510249       0.483693       -7.07933
5103       0.510349       0.483599       -7.07933
5104       0.510449       0.483505       -7.07933
5105       0.510549       0.483411       -7.07933
5106       0.510649       0.483317       -7.07933
5107       0.510749       0.483223       -7.07933
5108       0.510849       0.483129       -7.07933
5109       0.510949       0.483035       -7.07933
5110       0.511049       0.482941       -7.07933
5111       0.511149       0.482847       -7.07933
5112       0.511249       0.482753       -7.07933
5113       0.511349       0.482659       -7.07933
5114       0.511449       0.482565       -7.07933
5115       0.511549       0.482471       -7.07933
5116       0.511649       0.482377       -7.07933
5117       0.511749       0.482283       -7.07933
5118       0.511849       0.482189       -7.07933
5119       0.511949       0.482095       -7.07933
5120       0.512049       0.482001       -7.07933
5121       0.512149       0.481907       -7.07933
5122       0.512249       0.481813       -7.07933
5123       0.512349       0.481719       -7.07933
5124       0.512449       0.481625       -7.07933
5125       0.512549       0.481531       -7.07933
5126       0.512649       0.481437       -7.07933
5127       0.512749       0.481343       -7.07933
5128       0.512849       0.481249       -7.07933
5129       0.512949       0.481155       -7.07933
5130       0.513049       0.481061       -7.07933
5131       0.513149       0.480967       -7.07933
5132       0.513249       0.480873       -7.07933
5133       0.513349       0.480779       -7.07933
5134       0.513449       0.480685       -7.07933
5135       0.513549        0.48059       -7.07933
5136       0.513649       0.480496       -7.07933
5137       0.513749       0.480402       -7.07933
5138       0.513849       0.480308       -7.07933
5139       0.513949       0.480214       -7.07933
5140       0.514049        0.48012       -7.07933
5141       0.514149       0.480026       -7.07933
5142       0.514249       0.479932       -7.07933
5143       0.514349       0.479837       -7.07933
5144       0.514449       0.479743       -7.07933
5145       0.514549       0.479649       -7.07933
5146       0.514649       0.479555       -7.07933
5147       0.514749       0.479461       -7.07933
5148       0.514849       0.479367       -7.07933
5149       0.514949       0.479272       -7.07933
5150       0.515048       0.479178       -7.07933
5151       0.515148       0.479084       -7.07933
5152       0.515248        0.47899       -7.07933
5153       0.515348       0.478896       -7.07933
5154       0.515448       0.478801       -7.07933
5155       0.515548       0.478707       -7.07933
5156       0.515648       0.478613       -7.07933
5157       0.515748       0.478519       -7.07933
5158       0.515848       0.478425       -7.07933
5159       0.515948        0.47833       -7.07933
5160       0.516048       0.478236       -7.07933
5161       0.516148       0.478142       -7.07933
5162       0.516248       0.478048       -7.07933
5163       0.516348       0.477953       -7.07933
5164       0.516448       0.477859       -7.07933
5165       0.516548       0.477765       -7.07933
5166       0.516648        0.47767       -7.07933
5167       0.516748       0.477576       -7.07933
5168       0.516848       0.477482       -7.07933
5169       0.516948       0.477388       -7.07933
5170       0.517048       0.477293       -7.07933
5171       0.517148       0.477199       -7.07933
5172       0.517248       0.477105       -7.07933
5173       0.517348        0.47701       -7.07933
5174       0.517448       0.476916       -7.07933
5175       0.517548       0.476822       -7.07933
5176       0.517648       0.476727       -7.07933
5177       0.517748       0.476633       -7.07933
5178       0.517848       0.476539       -7.07933
5179       0.517948       0.476444       -7.07933
5180       0.518048        0.47635       -7.07933
5181       0.518148       0.476256       -7.07933
5182       0.518248       0.476161       -7.07933
5183       0.518348       0.476067       -7.07933
5184       0.518448       0.475973       -7.07933
5185       0.518548       0.475878       -7.07933
5186       0.518648       0.475784       -7.07933
5187       0.518748       0.475689       -7.07933
5188       0.518848       0.475595       -7.07933
5189       0.518948       0.475501       -7.07933
5190       0.519048       0.475406       -7.07933
5191       0.519148       0.475312       -7.07933
5192       0.519248       0.475217       -7.07933
5193       0.519348       0.475123       -7.07933
5194       0.519448       0.475028       -7.07933
5195       0.519548       0.474934       -7.07933
5196       0.519648        0.47484       -7.07933
5197       0.519748       0.474745       -7.07933
5198       0.519848       0.474651       -7.07933
5199       0.519948       0.474556       -7.07933
5200       0.520048       0.474462       -7.07933
5201       0.520148       0.474367       -7.07933
5202       0.520248       0.474273       -7.07933
5203       0.520348       0.474178       -7.07933
5204       0.520448       0.474084       -7.07933
5205       0.520548       0.473989       -7.07933
5206       0.520648       0.473895       -7.07933
5207       0.520748         0.4738       -7.07933
5208       0.520848       0.473706       -7.07933
5209       0.520948       0.473611       -7.07933
5210       0.521048       0.473517       -7.07933
5211       0.521148       0.473422       -7.07933
5212       0.521248       0.473328       -7.07933
5213       0.521348       0.473233       -7.07933
5214       0.521448       0.473139       -7.07933
5215       0.521548       0.473044       -7.07933
5216       0.521648       0.472949       -7.07933
5217       0.521748       0.472855       -7.07933
5218       0.521848        0.47276       -7.07933
